field_1,V1,Объек,Номер,назва,Комме,Идент,FiasAuxSub,FiasAuxObj,Иден_1,Иден_2,Иден_3,Иден_4,Иден_5,Иден_6,Иден_7,Иден_8,Иден_9,Полны,На ка�,Id-Рег�,Регио,учетн,Id-Кат�,Катег,Id-Тип,Тип о�,Id-Вид,Вид о�,описа,текст,Id-общ�,Id-При�,Прина,Id-Осо�,Особо,идент,дата �,GeoId,X,Y,наиме,Изобр,зоны �,Items,Id - ид�,призн,приз_1,год п�,год п�_1,парам,относ,катег,дата_1,дата �_1,address,lat,lon,raw,longitude,latitude
838,843,Дом жилой Белоусовых,632211349660005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Садовая, д. 113,  литера Б",,63,Самарская область,63-181783,2,Регионального значения,NA,NA,1,Памятник,"Первоначальный внешний архитектурный облик здания, включая его объемно-планировочную композицию, композиционное построение и декор глав",1-2 От начальной точки 1 поворачивают на юго-восток и идут до точки 2  2-3 Далее от точки 2 продолжают следовать на юго-восток и идут до точки 3  3-4,"[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,1902 г.,NA,50.105719999999998,53.189000000000000,"[{""""""""name"""""""":""""""""Приказ управления государственной охраны объектов культурного наследия Самарской области  «Об исключении выявленных объектов","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4580806"""""""",""""""""title"""""""":""""""""4580806""""""""}",,,331258,1,NA,"2022",NA,NA,/cdm/v2/heritages/1/331258,heritage,2022-10-27 11:49:26,NA,"Самарская область, г. Самара, ул. Садовая, д. 113,  литера Б",53.189000000000000,50.105719999999998,,NA,NA
839,844,Зональный вычислительный центр энергосистем Поволжья,632211358370005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Полевая, д. 5",,63,Самарская область,63-181804,2,Регионального значения,NA,NA,1,Памятник,"Первоначальный внешний архитектурный облик здания, включая его объемно-планировочную композицию, композиционное построение и декор глав",1-2 От начальной точки 1 поворачивают  на юго-восток и идут до точки 2 вдоль красной линии улицы Полевая   2-3 Далее от точки 2 продолжают идти на,"[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,1980 г.,NA,50.119639999999997,53.207790000000003,"[{""""""""name"""""""":""""""""Приказ управления государственной охраны объектов культурного наследия Самарской области «Об исключении выявленных объектов","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4581899"""""""",""""""""title"""""""":""""""""4581899""""""""}",,,331268,1,NA,"2022",NA,NA,/cdm/v2/heritages/1/331268,heritage,2022-12-21 11:52:32,NA,"Самарская область, г. Самара, ул. Полевая, д. 5",53.207790000000003,50.119639999999997,,NA,NA
840,845,Комплекс речного вокзала,632211359010005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Максима Горького, д. 82",,63,Самарская область,63-181806,2,Регионального значения,NA,NA,1,Памятник,"Первоначальный внешний архитектурный облик здания, включая его объемно-планировочную композицию, композиционное построение и декор фаса",1-2 От начальной точки 1 поворачивают  на юго-восток и идут до точки 2  2-3 Далее от точки 2 поворачивают  на юго-запад и идут до точки 3  3-4 Далее о�,"[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,1968-1971 гг.,NA,50.078330000000001,53.186950000000003,"[{""""""""name"""""""":""""""""Приказ управления государственной охраны объектов культурного наследия Самарской области «Об исключении выявленных объектов","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4582005"""""""",""""""""title"""""""":""""""""4582005""""""""}",,,331277,1,NA,"2022",NA,NA,/cdm/v2/heritages/1/331277,heritage,2022-12-21 11:50:12,NA,"Самарская область, г. Самара, ул. Максима Горького, д. 82",53.186950000000003,50.078330000000001,,NA,NA
841,846,Дом жилой,632211358920005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Физкультурная, д. 102",,63,Самарская область,63-181809,2,Регионального значения,NA,NA,1,Памятник,Градостроительные характеристики – расположение объекта   по красной линии застройки улицы Физкультурная.  Композиционная значимость - к,"1-2  начинается в северной точке 1, расположенной на внутриквартальной территории, и идёт на юго-восток до точки 2,  2-3  далее от точки 2 поворач","[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,1953 г.,NA,50.258940000000003,53.215679999999999,"[{""""""""name"""""""":""""""""Приказ управления государственной охраны объектов культурного наследия Самарской области «Об исключении выявленных объектов","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4582183"""""""",""""""""title"""""""":""""""""4582183""""""""}",,,331278,1,NA,"2022",NA,NA,/cdm/v2/heritages/1/331278,heritage,2022-12-21 11:47:17,NA,"Самарская область, г. Самара, ул. Физкультурная, д. 102",53.215679999999999,50.258940000000003,,NA,NA
842,847,Дом жилой,632211358930005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Физкультурная, д. 106",,63,Самарская область,63-181810,2,Регионального значения,NA,NA,1,Памятник,Градостроительные характеристики – расположение объекта   по красной линии застройки улицы Физкультурная.  Композиционная значимость - к,"1-2 начинается в северной точке 1 и идёт на юго-восток до точки 2,  2-3 далее идет по внутриквартальной территории от точки 2 в юго-восточном нап�","[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,1953 г.,NA,50.260449999999999,53.216389999999997,"[{""""""""name"""""""":""""""""Приказ управления государственной охраны объектов культурного наследия Самарской области «Об исключении выявленных объектов","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4582245"""""""",""""""""title"""""""":""""""""4582245""""""""}",,,331279,1,NA,"2022",NA,NA,/cdm/v2/heritages/1/331279,heritage,2022-12-21 11:47:20,NA,"Самарская область, г. Самара, ул. Физкультурная, д. 106",53.216389999999997,50.260449999999999,,NA,NA
843,848,"Здание проектных институтов «Горпроект», «Гражданпроект»",632211359030005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Галактионовская,  д. 132",,63,Самарская область,63-181811,2,Регионального значения,NA,NA,1,Памятник,"Первоначальный внешний архитектурный облик здания, включая его объемно-планировочную композицию, композиционное построение и декор глав",1-2 От начальной точки 1 идут на юго-восток до точки 2  2-3 От точки 2 поворачивают на северо-восток и идут до точки 3  3-4 Далее от точки 3 поворачив,"[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,Начало 1970-х годов,NA,50.112920000000003,53.202210000000001,"[{""""""""name"""""""":""""""""Приказ управления государственной охраны объектов культурного наследия Самарской области «Об исключении выявленных объектов","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4582712"""""""",""""""""title"""""""":""""""""4582712""""""""}",,,331287,1,NA,"2022",NA,NA,/cdm/v2/heritages/1/331287,heritage,2022-12-21 11:47:59,NA,"Самарская область, г. Самара, ул. Галактионовская,  д. 132",53.202210000000001,50.112920000000003,,NA,NA
844,849,Дом актера,632211359290005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Вилоновская, д. 24",,63,Самарская область,63-181815,2,Регионального значения,NA,NA,1,Памятник,"Первоначальный внешний архитектурный облик здания, включая его объемно-планировочную, композицию, композиционное построение и декор гла�",1-2 От начальной точки 1 на юго-восток и проходят по внутриквартальной территории до точки 2  2-3 От точки 2 поворачивают на юго-запад и проходя�,"[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,1973 г.,NA,50.104720000000000,53.197479999999999,"[{""""""""name"""""""":""""""""Приказ управления государственной охраны объектов культурного наследия Самарской области «Об исключении выявленных объектов","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4582904"""""""",""""""""title"""""""":""""""""4582904""""""""}",,,331292,1,NA,"2022",NA,NA,/cdm/v2/heritages/1/331292,heritage,2022-12-21 11:48:50,NA,"Самарская область, г. Самара, ул. Вилоновская, д. 24",53.197479999999999,50.104720000000000,,NA,NA
845,850,Здание администрации Октябрьского района,632211359280005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Ново-Садовая, д. 20",,63,Самарская область,63-181816,2,Регионального значения,NA,NA,1,Памятник,"Первоначальный внешний архитектурный облик здания, включая его объемно-планировочную композицию, композиционное построение и декор глав",1-2 От начальной точки 1 поворачивают на юго-восток и идут до точки 2 вдоль ул. Осипенко  2-3 Далее от точки 2 поворачивают на северо-восток и иду,"[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,1970-е гг.,NA,50.131450000000001,53.210000000000001,"[{""""""""name"""""""":""""""""Приказ управления государственной охраны объектов культурного наследия Самарской области «Об исключении выявленных объектов","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4582980"""""""",""""""""title"""""""":""""""""4582980""""""""}",,,331294,1,NA,"2022",NA,NA,/cdm/v2/heritages/1/331294,heritage,2022-12-21 11:52:26,NA,"Самарская область, г. Самара, ул. Ново-Садовая, д. 20",53.210000000000001,50.131450000000001,,NA,NA
846,851,"Произведение монументального искусства - мозаичное панно художника В.Д.Герасимова: «Революция» и «Социалистическое строительство», расп�",632211359040005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, пр-кт Волжский, д. 19, литера А1",,63,Самарская область,63-181818,2,Регионального значения,NA,NA,1,Памятник,"Градостроительные характеристики:   Местоположение - расположение здания литера А1 на проспекте Волжский, рядом с нижней террасой площади","1-2  От начальной т. 1 поворачивает на юго-восток и проходит 66,0 м до т. 2   2-3  Далее от т. 2 поворачивает на юго-запад и проходит 10,65 м до т. 3  3-4  Дал�","[{""""""""id"""""""":""""""""4"""""""",""""""""value"""""""":""""""""Памятник искусства""""""""}]",2,нет,2,нет,NA,1968-1969 гг.,NA,50.106589999999997,53.203650000000003,"[{""""""""name"""""""":""""""""Приказ управления государственной охраны объектов культурного наследия Самарской области «Об исключении выявленного объекта","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4583114"""""""",""""""""title"""""""":""""""""4583114""""""""}",,,331298,1,NA,"2022",NA,NA,/cdm/v2/heritages/1/331298,heritage,2022-12-21 11:47:04,NA,"Самарская область, г. Самара, пр-кт Волжский, д. 19, литера А1",53.203650000000003,50.106589999999997,,NA,NA
852,857,Дом купца И.С. Гусева,632211349300005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Фрунзе, д. 77, литеры А, А1,А2",,63,Самарская область,63-182367,2,Регионального значения,NA,NA,1,Памятник,"Первоначальный внешний архитектурный облик здания, включая его объемно-планировочную композицию, композиционное построение и декор глав",1-2 от начальной точки 1 поворачивают на юго-восток и идут до точки 2  2-3 далее от точки 2  продолжают следовать на юго-восток и идут до точки 3  3-,"[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,1868-1877 гг.,NA,50.090800000000002,53.186059999999998,"[{""""""""name"""""""":""""""""Приказ управления государственной охраны объектов культурного наследия Самарской области «Об исключении выявленных объектов","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4626171"""""""",""""""""title"""""""":""""""""4626171""""""""}",,,332143,1,NA,"2022",NA,NA,/cdm/v2/heritages/1/332143,heritage,2022-10-27 11:50:00,NA,"Самарская область, г. Самара, ул. Фрунзе, д. 77, литеры А, А1,А2",53.186059999999998,50.090800000000002,,NA,NA
853,858,Дом Тепляковых,632211357830005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Чапаевская, д. 127, литеры А,Б",,63,Самарская область,63-182372,2,Регионального значения,NA,NA,1,Памятник,"Первоначальный внешний архитектурный облик здания, включая его объемно-планировочную композицию, композиционное построение и декор глав",1-2  От начальной т. 1 поворачивает на юго-восток и идет до т. 2   2-3  Далее от т. 2 поворачивает на северо-восток и идет до т. 3  3-4  Далее от т. 3 повор,"[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,1880-е гг.,NA,50.096010000000000,53.189610000000002,"[{""""""""name"""""""":""""""""Приказ управления государственной охраны объектов культурного наследия Самарской области «Об исключении выявленных объектов","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4630357"""""""",""""""""title"""""""":""""""""4630357""""""""}",,,332269,1,NA,"2022",NA,NA,/cdm/v2/heritages/1/332269,heritage,2022-12-01 10:59:10,NA,"Самарская область, г. Самара, ул. Чапаевская, д. 127, литеры А,Б",53.189610000000002,50.096010000000000,,NA,NA
854,859,Дом В.Ф.Козикова,632211349510005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Чапаевская, д. 135, литеры А,А1",,63,Самарская область,63-182374,2,Регионального значения,NA,NA,1,Памятник,"Первоначальный внешний архитектурный облик здания, включая его объемно-планировочную композицию, композиционное построение и декор глав",1-2  От начальной т. 1 на юго-восток до т. 2.  2-3  От т. 2 поворачивает на юго-запад по внутриквартальной территории до т. 3.  3-4  Далее поворачивает н,"[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,начало XX в.,NA,50.096420000000002,53.190130000000003,"[{""""""""name"""""""":""""""""Приказ управления государственной охраны объектов культурного наследия Самарской области «Об исключении выявленных объектов","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4630667"""""""",""""""""title"""""""":""""""""4630667""""""""}",,,332270,1,NA,"2022",NA,NA,/cdm/v2/heritages/1/332270,heritage,2022-10-27 11:58:09,NA,"Самарская область, г. Самара, ул. Чапаевская, д. 135, литеры А,А1",53.190130000000003,50.096420000000002,,NA,NA
855,860,Дом врача С.А.Шимкевича,632211349440005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Чапаевская, д. 137, литера А",,63,Самарская область,63-182375,2,Регионального значения,NA,NA,1,Памятник,"Первоначальный внешний архитектурный облик здания, включая его объемно-планировочную композицию, композиционное построение и декор глав",1-2  От начальной т. 1 поворачивает на юго-восток и идет до т. 2  2-3  Далее от т. 2 продолжает идти на юго-восток и идет до т. 3  3-4  Далее от т. 3 повора,"[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,1890-е гг.,NA,50.096350000000001,53.190190000000001,"[{""""""""name"""""""":""""""""Приказ управления государственной охраны объектов культурного наследия Самарской области «Об исключении выявленных объектов","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4630710"""""""",""""""""title"""""""":""""""""4630710""""""""}",,,332271,1,NA,"2022",NA,NA,/cdm/v2/heritages/1/332271,heritage,2022-10-27 11:50:03,NA,"Самарская область, г. Самара, ул. Чапаевская, д. 137, литера А",53.190190000000001,50.096350000000001,,NA,NA
856,861,Жилой дом на городской усадьбе мещанки Быстровой и временного купца В.А.Балабашева,632211349530005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Пионерская, д. 16, литера А",,63,Самарская область,63-182461,2,Регионального значения,NA,NA,1,Памятник,"Первоначальный внешний архитектурный облик здания, включая композиционное построение и декор главного фасада: архитектурно-художествен�","1-2 из точки «1», расположенной в 5 м северо-западнее северного угла фасада Объекта, 19,9 м на юго-восток, параллельно северному фасаду памятник","[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,до 1876 г.,NA,50.080480000000001,53.184750000000001,"[{""""""""name"""""""":""""""""Приказ управления государственной охраны объектов культурного наследия Самарской области \""""""""Об исключении выявленных объекто","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4656543"""""""",""""""""title"""""""":""""""""4656543""""""""}",,,332931,1,NA,"2020",NA,NA,/cdm/v2/heritages/1/332931,heritage,2022-10-27 11:22:53,NA,"Самарская область, г. Самара, ул. Пионерская, д. 16, литера А",53.184750000000001,50.080480000000001,,NA,NA
862,868,Жилой дом Т.И.Голосовой,632211358160005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Водников, д. 43, литера А",,63,Самарская область,63-182567,2,Регионального значения,NA,NA,1,Памятник,"Первоначальный внешний архитектурный облик здания, включая его объемно-планировочную композицию, композиционное построение и декор глав",1-2 От начальной точки 1 поворачивают на юго-восток и идут до точки 2  2-3 Далее от точки 2 поворачивают на юго-запад и идут до точки 3  3-4 Далее от,"[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,1870 г.,NA,50.078740000000003,53.182920000000003,"[{""""""""name"""""""":""""""""Приказ управления государственной охраны объектов культурного наследия Самарской области «Об исключении выявленных объектов","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4676177"""""""",""""""""title"""""""":""""""""4676177""""""""}",,,333357,1,NA,"2022",NA,NA,/cdm/v2/heritages/1/333357,heritage,2022-12-21 11:50:58,NA,"Самарская область, г. Самара, ул. Водников, д. 43, литера А",53.182920000000003,50.078740000000003,,NA,NA
863,869,Дом временно-обязанного крестьянина А.И.Гальянова,632211357780005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара,  ул. Комсомольская, д. 14, литеры А,а",,63,Самарская область,63-182568,2,Регионального значения,NA,NA,1,Памятник,"Первоначальный внешний архитектурный облик здания, включая его объемно-планировочную композицию, композиционное построение и декор глав",1-2  От начальной точки 1 поворачивают на юго-восток и идут до точки 2  2-3  Далее от точки 2 поворачивают на юго-запад и идут до точки 3  3-4  Далее о,"[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,1872 г.,NA,50.079120000000003,53.182479999999998,"[{""""""""name"""""""":""""""""Приказ управления государственной охраны объектов культурного наследия Самарской области «Об исключении выявленных объектов","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4676207"""""""",""""""""title"""""""":""""""""4676207""""""""}",,,333361,1,NA,"2022",NA,NA,/cdm/v2/heritages/1/333361,heritage,2022-12-01 10:59:43,NA,"Самарская область, г. Самара,  ул. Комсомольская, д. 14, литеры А,а",53.182479999999998,50.079120000000003,,NA,NA
864,870,Деревянный флигель на усадьбе В.Н.Маслова,632211357590005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Ленинская, д. 76, литеры А,а",,63,Самарская область,63-182570,2,Регионального значения,NA,NA,1,Памятник,"Первоначальный внешний архитектурный облик здания, включая его объемно-планировочную композицию, композиционное построение и декор глав",1-2  От начальной точки 1 поворачивают на юго-восток и идут до точки 2  2-3  Далее от точки 2 поворачивают на юго-запад и идут до точки 3 вдоль крас,"[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,Конец XIX в.,NA,50.105130000000003,53.185630000000003,"[{""""""""name"""""""":""""""""Приказ управления государственной охраны объектов культурного наследия Самарской области «Об исключении выявленных объектов","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4676249"""""""",""""""""title"""""""":""""""""4676249""""""""}",,,333395,1,NA,"2022",NA,NA,/cdm/v2/heritages/1/333395,heritage,2022-11-23 14:44:47,NA,"Самарская область, г. Самара, ул. Ленинская, д. 76, литеры А,а",53.185630000000003,50.105130000000003,,NA,NA
865,871,Дом крестьян С.Л. и Т.Л.Дюковых и мещанина Ф.К.Борисова,632211357770005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Льва Толстого, д. 95, литеры А,А1",,63,Самарская область,63-182572,2,Регионального значения,NA,NA,1,Памятник,"Первоначальный внешний архитектурный облик здания, включая его объемно-планировочную композицию, композиционное построение и декор глав",1-2  От начальной точки 1 поворачивают на юго-восток и идут до точки 2 вдоль красной линии улицы Льва Толстого  2-3  Далее от точки 2 поворачиваю�,"[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,"Конец XIX в.,  1898-1902 гг.",NA,50.106740000000002,53.189030000000002,"[{""""""""name"""""""":""""""""Приказ управления государственной охраны объектов культурного наследия Самарской области «Об исключении выявленных объектов","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4676313"""""""",""""""""title"""""""":""""""""4676313""""""""}",,,333396,1,NA,"2022",NA,NA,/cdm/v2/heritages/1/333396,heritage,2022-12-01 10:59:45,NA,"Самарская область, г. Самара, ул. Льва Толстого, д. 95, литеры А,А1",53.189030000000002,50.106740000000002,,NA,NA
869,875,Дом жилой на участке Д.В.Муморцева,632211361350005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Чапаевская, д. 156, литера А",,63,Самарская область,63-184103,2,Регионального значения,NA,NA,1,Памятник,"Первоначальный внешний архитектурный облик здания, включая композиционное построение и декоративное оформление главного фасада:   - архи�",Границы территории объекта культурного наследия описываются четырьмя точками в границах существующего (используемого) домовладения.,"[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,1880-е гг.,NA,50.097090000000001,53.192110000000000,"[{""""""""name"""""""":""""""""Приказ управления государственной охраны объектов культурного наследия Самарской области «Об исключении выявленных объектов","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4909211"""""""",""""""""title"""""""":""""""""4909211""""""""}",,,336195,1,NA,"2022",NA,NA,/cdm/v2/heritages/1/336195,heritage,2023-03-07 10:42:56,NA,"Самарская область, г. Самара, ул. Чапаевская, д. 156, литера А",53.192110000000000,50.097090000000001,,NA,NA
870,876,Дом жилой Н.В.Крашенниникова,632211357640005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Чапаевская, д. 173, литера А",,63,Самарская область,63-184111,2,Регионального значения,NA,NA,1,Памятник,"Первоначальный внешний архитектурный облик здания, включая композиционное построение и декоративное оформление главного фасада:   - архи�",Границы территории объекта культурного наследия описываются четырьмя точками в границах существующего (используемого) домовладения.,"[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,1884-1902 гг.,NA,50.098939999999999,53.192990000000002,"[{""""""""name"""""""":""""""""Приказ управления государственной охраны объектов культурного наследия Самарской области «Об исключении выявленных объектов","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4741177"""""""",""""""""title"""""""":""""""""4741177""""""""}",,,336231,1,NA,"2022",NA,NA,/cdm/v2/heritages/1/336231,heritage,2022-12-01 10:59:47,NA,"Самарская область, г. Самара, ул. Чапаевская, д. 173, литера А",53.192990000000002,50.098939999999999,,NA,NA
871,877,Дом Е.А.Кокушиной,632211357690005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Чапаевская, д. 175, литера А",,63,Самарская область,63-184112,2,Регионального значения,NA,NA,1,Памятник,"Первоначальный внешний архитектурный облик здания, включая композиционное построение и декоративное оформление главного фасада:   - архи�",Границы территории объекта культурного наследия описываются шестнадцатью точками в границах существующего (используемого) домовладения,"[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,1884-1902 гг.,NA,50.098450000000000,53.193190000000001,"[{""""""""name"""""""":""""""""Приказ управления государственной охраны объектов культурного наследия Самарской области «Об исключении выявленных объектов","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4741257"""""""",""""""""title"""""""":""""""""4741257""""""""}",,,336232,1,NA,"2022",NA,NA,/cdm/v2/heritages/1/336232,heritage,2022-12-01 10:59:49,NA,"Самарская область, г. Самара, ул. Чапаевская, д. 175, литера А",53.193190000000001,50.098450000000000,,NA,NA
872,878,Памятник В.В.Куйбышеву,632211361320005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, площадь Куйбышева",,63,Самарская область,63-184113,2,Регионального значения,NA,NA,1,Памятник,"Градостроительные характеристики:  - расположение объекта на площади Куйбышева;  - композиционная роль объекта;  - габариты, силуэт - первон�",1-2  от начальной точки 1 идут на юго-восток по внутриквартальной территории до точки 2   2-3  далее от точки 2 идут на юго-запад по внутриквартал,"[{""""""""id"""""""":""""""""4"""""""",""""""""value"""""""":""""""""Памятник искусства""""""""}]",2,нет,2,нет,NA,1938 г.,NA,50.102670000000003,53.194510000000001,"[{""""""""name"""""""":""""""""Приказ управления государственной охраны объектов культурного наследия Самарской области «Об исключении выявленного объекта","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4907728"""""""",""""""""title"""""""":""""""""4907728""""""""}",,,336237,1,NA,"2022",NA,NA,/cdm/v2/heritages/1/336237,heritage,2023-03-07 10:43:15,NA,"Самарская область, г. Самара, площадь Куйбышева",53.194510000000001,50.102670000000003,,NA,NA
873,879,Ансамбль зданий и сооружений Самарской Центральной электростанции,632221357570005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, Волжский проспект, д. 8, литеры № 2, №14, №35, № 34",,63,Самарская область,63-184114,2,Регионального значения,NA,NA,2,Ансамбль,"Композиция и первоначальные силуэт и внешний архитектурный облик ансамбля зданий и сооружений Самарской Центральной электростанции, в т�","Территорией объекта культурного наследия является территория, фактически занимаемая зданиями, составляющими ансамбль с учетом всех выст","[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,1898-1900 гг. 1912-1917 гг.,NA,50.101709999999997,53.202080000000002,"[{""""""""name"""""""":""""""""Приказ управления государственной охраны объектов культурного наследия Самарской области «Об исключении выявленного объекта","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4742219"""""""",""""""""title"""""""":""""""""4742219""""""""}",,,336252,1,NA,"2022",NA,NA,/cdm/v2/heritages/2/336252,heritage,2022-11-23 14:44:49,NA,"Самарская область, г. Самара, Волжский проспект, д. 8, литеры № 2, №14, №35, № 34",53.202080000000002,50.101709999999997,,NA,NA
